id,text,label,label_id
379,"Finally , fish farming relates to long term wastefulness whcih can pollute the sea .",GRAMMAR_ERROR,1
569,To my surprize nothing happened .,GRAMMAR_ERROR,1
167,But YOU have to create these opportunities .,OK,0
230,They make very high profits year after year and the numbers also increase year after year .,OK,0
496,And thie critica use few arguments .,GRAMMAR_ERROR,1
293,In a market economy the price must reflect the cost of the product and the consumer 's willingness to buy it .,OK,0
684,"When these people create their new ideas , others often look very strane to thm .",SPELLING_ERROR,2
108,I think they have to get skilled in it .,OK,0
783,"Ofr example , if you understnad the idea that all diseases caused by microorganisms are treated with the antibiotics , you will never use antidepressants .",SPELLING_ERROR,2
675,They only care if the effects are tood and popular among th crowds .,SPELLING_ERROR,2
506,some said this product is recomended for the most important doctor or something like that .,GRAMMAR_ERROR,1
604,One possible otucome is that an environmentaly-induced reduction in motorization levels in richer countries will outweigh any rise in motorization levels in poorer countries .,SPELLING_ERROR,2
21,"They draw in consumers like me , who purchase this great product with all these amazing ingredients , but sometimes they just make things up to increase their sales .",OK,0
372,becaese when we learn about some subjects we should have more information about what we study so that the student will get the information more easier and more better and this is my first reason .,GRAMMAR_ERROR,1
316,"Likewise , The theory generating from the concept of memory is also not the appropriate way due to limited memory .",GRAMMAR_ERROR,1
670,"For me , it waa great because I need to tlak on the phone both locally and nationally for long periods of time .",SPELLING_ERROR,2
196,In today 's world Computer skills are the first important life skill .,OK,0
831,"Ou can only be successful by learning new stuff and trying it too , by having an open znd creative mind .",SPELLING_ERROR,2
778,But these htings seem too hard for old people since they hardly move and do n't have healthy bodies to play things like sports .,SPELLING_ERROR,2
667,Peiple ard now opening their eyes to the scenario that we could run out of fuel .,SPELLING_ERROR,2
322,Students can focus on only a few subjects they are intwerested in and they will become an experts in those areas .,GRAMMAR_ERROR,1
825,Noe important elemnt is internet .,SPELLING_ERROR,2
268,But most of the time it is important because most students are not heard and their thoughts and ideas are very important .,OK,0
55,They have a good chance to prepare for their future life .,OK,0
375,Because the fashional culture has been changed .,GRAMMAR_ERROR,1
787,"I liked learning about that , but it gradually satrted to ge boring and finally I did n't have any interest in all that stuff .",SPELLING_ERROR,2
131,All of that broad knowledge helps them understand their university major and make a correct choice of specialty .,OK,0
168,"Throughout our lives , we need to talk about our families .",OK,0
44,"Since most urban areas are occupied with cars , they are facing a problem of air and noise pollution .",OK,0
738,This cotnradicts the reading passage 's ckaim that there is no improvement .,SPELLING_ERROR,2
888,"For example , in this generation , people wach movies nad listen to music more than read books and novels .",SPELLING_ERROR,2
409,"They take responsible the future of their society and the results , it can the most helpful thing for society .",GRAMMAR_ERROR,1
326,So the school try learning the students a bit in every science exist .,GRAMMAR_ERROR,1
256,"Also , I have traveled in a group without tour guide .",OK,0
223,"He/she wants to know everything about the universe , wants to know everything about God , death , etc. and some of these concepts that can encourage a lot of ideas , but the facts are not found yet .",OK,0
418,"When I go to travel to see something I want , we do not know about when it is open or close even though I study before , it might be suddenly close .",GRAMMAR_ERROR,1
459,This way is the cheapest way for people to have a trip .,GRAMMAR_ERROR,1
260,The school teachers there are the ones who create the future of the younger generation so we have to teach them better .,OK,0
63,Many studies over the last 5 0 years have shown that people who have fluoride in their drinking water have considerably less cavities than people who have been drinking non-fluoridated water .,OK,0
437,Global warming and green house effects had started recently .,GRAMMAR_ERROR,1
639,"Nevertheless , this city is undergoin a big change .",SPELLING_ERROR,2
40,"Also , the work of the media , television , magazines and other things made for publicity impacts the emotions of many people around the world , encouraging them to buy everything they can .",OK,0
651,"So , if I have a lot of information about this subjec , I will talk too much because of that knowledge , but if I olny have general information about it , I will convey my limited knowledge and this may make me feel ashamed , like when my brother asked me about something that I did n't have a lot of information about .",SPELLING_ERROR,2
780,"Ofr exampel , if you understand the idea that all diseases , caused by micro organisms , are treated with antibiotics , you will never use antidepressants .",SPELLING_ERROR,2
442,"One car should be used by three persons , so it is hoped will lessen the number of car during the busy hour .",GRAMMAR_ERROR,1
244,I did n't have self confidence .,OK,0
548,"This shows that people are aware of the disadvantages of getting old &raspsquo; among them getting less pleasure from life , and try to delay or disguise it in any possible way .",GRAMMAR_ERROR,1
764,I am pleased to know intelligent people and learn bout things which I do n't knwo .,SPELLING_ERROR,2
698,"If they prefer to chosoe cars instead of motor nikes , there will be many cars .",SPELLING_ERROR,2
389,"In early industry , a lot of warker worked together .",GRAMMAR_ERROR,1
678,"That is why calculated risks , as one cuold call them , are the predecesosrs of big success , because they get people 's attention by giving people new options .",SPELLING_ERROR,2
139,"Then , when we went to the Science Olympiad , she would have diverse knowledge about the subjects and it would not be new for her to think about new things .",OK,0
511,This offers you a lot more possibilities and you can stay at places you like and avoid the ones you do n't like .,GRAMMAR_ERROR,1
448,"Although the weatherrealted factors could be considered , such as the land shape of the area .",GRAMMAR_ERROR,1
420,"What we do now , we will able to do later .",GRAMMAR_ERROR,1
81,"In this society , those who do not study will never have opportunities or understand ideas that are important in these situations ; I am very interested and prefer study materials .",OK,0
206,"I never have stopped myself to think this , but this is a real possibility for the future .",OK,0
238,"So he took it upon himself to narrow his research on this subject , which was a mystery to the world .",OK,0
365,the school teachers there the one who take the future of youg genaration so we have to give them to get the better knowledge .,GRAMMAR_ERROR,1
464,For example one man is a football club fans .,GRAMMAR_ERROR,1
845,I think peopel should travel by makong decisions by themselves for several reasons .,SPELLING_ERROR,2
248,"If there are specialized doctors that have done the operation often , he becomes talented in his job .",OK,0
132,I could very easily understand why he would always bring bad marks home .,OK,0
672,They only care if teh effects are goos and popular among the crowds .,SPELLING_ERROR,2
111,I think they have to get skilled at it .,OK,0
824,Oe of these important elements is teh internet .,SPELLING_ERROR,2
60,Many studies over the last 5 0 years have shown that people who have fluoride in their drinking water have considerably fewer cavities than people who are not drinking water with fluoride .,OK,0
292,"In a market economy , the price must reflect the cost of the product and the consumer 's willingness to buy the product .",OK,0
820,This inadequate amount of ful focres us to use less cars .,SPELLING_ERROR,2
398,"I would like to initiate , myself , whatever I do on my trip to get much out of my trip .",GRAMMAR_ERROR,1
247,I did n't have self-confidence .,OK,0
158,Very soon they will run out at the current rate of utilization .,OK,0
834,"Firsy , teh striped bass consumes large quantities of menhaden , and second , this fish is also a source of protein for farm animals , and third , the fishing industry gives work to some people in Virginia .",SPELLING_ERROR,2
761,"So for these reasobs , I really believe that it 's important to have a braod knowledge on different subjects , instead of being focused on just one , because sometimes the answer that we are searching for , we can easily find it in a field that can seem not related to our purpose .",SPELLING_ERROR,2
610,"Every person nedes to know a nit about math , science , the arts , literature , and history in order to stand out in society .",SPELLING_ERROR,2
28,"For example , they can play football whenever they want , but the elders cannot .",OK,0
424,Many Scientists obtained clear results of investigations after the facts were on the table before they could even began to theorise about them .,GRAMMAR_ERROR,1
213,And about the new information there are editors .,OK,0
411,and you can change your views and ideas but you can not change ypu fact .,GRAMMAR_ERROR,1
170,Throughout our lives we needs talk about our families .,OK,0
546,"The bass is not only predetor for menhaden , so if people catch more basses the population of another fishes also will grow up .",GRAMMAR_ERROR,1
699,"If they prefer to xhoose cars ovre motor bikes , that means that there will be many cars .",SPELLING_ERROR,2
383,"Furthermore , my friends who are nineteen years old , drive their own car , and they would like to buy always another one .",GRAMMAR_ERROR,1
686,Hwen htese people create new ideas others often look very strange at them .,SPELLING_ERROR,2
78,And young people spend more time on their lifestyle .,OK,0
436,Many people killed by car .,GRAMMAR_ERROR,1
513,the sulfur dioxide is generate by several natural processes and several human processes .,GRAMMAR_ERROR,1
138,"Then , when we went to the Science Olympiad , she could have diverse knowledge about the subjects and it was not new for her to think about new things .",OK,0
683,"In other words , he said that more fluoride mya damage thr human body , specifically the bones .",SPELLING_ERROR,2
441,"Then , how about if the talkkative explains the project errounuosly ?",GRAMMAR_ERROR,1
884,"In this mpvie , the father is handicapped .",SPELLING_ERROR,2
407,we grip on many subject we get ample exopsure greatly and easily .,GRAMMAR_ERROR,1
821,Htis inadwquate amount of fuel forces us to use less cars .,SPELLING_ERROR,2
668,"Fof me , it was great because I beed to talk on the phone locally and nationally for long periods of time .",SPELLING_ERROR,2
110,I think they have to get skill on it .,OK,0
153,"However , are all these things good for people ?",OK,0
425,This will give rise to a holistic understanding .,GRAMMAR_ERROR,1
589,"Ten years ago , a family that consists of five members owns at least two cars and it satisfies the transportation .",GRAMMAR_ERROR,1
166,But YOU have to create these opportunities .,OK,0
614,"While the travel company iwll most lkely show them some interesting sites in order for their customers to advertise their company to their family and friends , it is highly unlikely that the company will tell them about sites that were not included in the tour -- for example , due to entrance fees that would make the total package price overly expensive .",SPELLING_ERROR,2
687,"When these people create new ideas , others often look veyr strangely at them .",SPELLING_ERROR,2
61,Many studies over the last 5 0 years have shown that people who have fluoride in their drinking water are considerably have less cavities than people who have not drinking nonfluoridated water .,OK,0
243,Others do n't have this concept and they will sell uncertified wood .,OK,0
658,The government should think baout the whole nature .,SPELLING_ERROR,2
677,"That is wyh calculated risks , as pne could call them , are the predecessors of big success , because they get people 's attention by giving people new options .",SPELLING_ERROR,2
404,At least I do in my consulting job .,GRAMMAR_ERROR,1
186,"Secondly , the place of the film must be very clear and chaimust be relax etc .",OK,0
306,"I want to talk about nocive or bad products like alcohol , hair spray and cigarrets .",GRAMMAR_ERROR,1
750,They even ask themselves how tyese kind of things dod n't cross their mind .,SPELLING_ERROR,2
873,"Or else twenty years odwn the line every majoe city would end up being a pile of metal junkyard , with no place to move around .",SPELLING_ERROR,2
458,In this case student learn a concept and it is possible to use in other fields .,GRAMMAR_ERROR,1
446,"The industry of the fish affect this animals because , this companies used the fish in the elaboration of diferents foods lke oil .",GRAMMAR_ERROR,1
769,"To resolve this problem , the city governmnts are likely to improve the pblic transportation system by building new subways and adding bus lines .",SPELLING_ERROR,2
422,"Thus , we begin to share a information and ask own 's weaker subject .",GRAMMAR_ERROR,1
711,"On the other hand , whne I was a fresgman in college , I could concentrate on my favorite subjects .",SPELLING_ERROR,2
182,"If you want to sell a product , you create a beautiful image around it .",OK,0
795,Informstion technology adn other advanced technologies have increased greatly .,SPELLING_ERROR,2
329,I will explain my points of views in the following paragraphs .,GRAMMAR_ERROR,1
263,The school teachers are the ones who take care of the future of the young generation so we have to let them gain better knowledge .,OK,0
898,"So they afe free to do all sorts of thinsg , even if those things are considered to be dangerous or irresponsible , such as bungee-jumping .",SPELLING_ERROR,2
176,"In order to do this , they would need to learn additional skills , either theoretical or practical , that would increase their understanding and application of their chosen subject .",OK,0
597,Lawyers are young people .,GRAMMAR_ERROR,1
636,"Nevertheless , this ctiy is going through a big change .",SPELLING_ERROR,2
753,People tend to choose other types of nedia adn that is why literature is in danger .,SPELLING_ERROR,2
822,Teh inadequate amount of fuel foces us to use cars less .,SPELLING_ERROR,2
269,But most of the time it is important because most student do not do badly and their thoughts and ideas are very important .,OK,0
300,So I think we can not live if old people could not find siences and tecnologies and they did not developped .,GRAMMAR_ERROR,1
652,"Becasue if I se someone did something that may save me time and energy and it works , I will do it .",SPELLING_ERROR,2
396,this shall effect in exams .,GRAMMAR_ERROR,1
836,They dtove settlements in ohter domains .,SPELLING_ERROR,2
251,"If there are specialized doctors that have done the operation many times before , they are really talented in their jobs .",OK,0
528,It 's is very obbvious that more cars will be sold there .,GRAMMAR_ERROR,1
729,"When you 're taking a trip with a tour guide , eevrything is already settled ftom the time you arrive until the time you depart .",SPELLING_ERROR,2
30,"For example , they can play football whenever they want but the seniors ca n't .",OK,0
93,"But in other ways this makes the other country need to pay extra money to make , repair the roads What they did is reduce the amount of gas consumers , raise the gas tax , and low the income tax because they thought , only raising the gas tax is unfair .",OK,0
76,And young people spend more time on their lifestyles .,OK,0
71,Because they spent time on unmeaningful subjects .,OK,0
212,There are editors to review the new information .,OK,0
806,"In the advertisement that he shows in hte media , newspapers , magaziens , and public spaces , he clearly says that the product is made with high quality technology .",SPELLING_ERROR,2
457,in one case for example the copper scroll notes merely that treasure is hidden in the avivinity of a cretain river .,GRAMMAR_ERROR,1
480,The scraping will causes heat and that heat(energy) will go into the car .,GRAMMAR_ERROR,1
119,I will explain my point of view in the following paragraphs .,OK,0
0,So I think we would not be alive if our ancestors did not develop sciences and technologies .,OK,0
227,It is so expensive that only those people can do this outside of their normal lives .,OK,0
401,this is how we are transforming our society at the present days The actual fact of being against this statement is that we are looking what we want at the moment in order to have a great time .,GRAMMAR_ERROR,1
525,In this case a tour guide can be helpful to complete the trip in very less time as compared to what one might end up spending if one decides to explore the place himself/herself .,GRAMMAR_ERROR,1
338,"However , are these things all good to people ?",GRAMMAR_ERROR,1
118,I will explain my point of views in the following paragraphs .,OK,0
20,"They draw in the consumers , like me , to purchase a great product with amazing ingredients , but actually , they just make up these words to increase their sales .",OK,0
656,Hte government should think about all narure .,SPELLING_ERROR,2
468,"This arguement is not only true now , it is since ages , i want to talk on a live example of Sir .",GRAMMAR_ERROR,1
882,"In contrast , teh speaker csts doubt on the conclusion .",SPELLING_ERROR,2
84,"This is a serious problem , but most people are unaware of it .",OK,0
617,A disadvantage is that parking their car is vefy difficult .,SPELLING_ERROR,2
395,Both of these men have dealed with situations in an unconventional manner and the results are with everyone to see .,GRAMMAR_ERROR,1
43,"Also , the work of the media , television , magazines , and everything made for publicity affects the emotions of many people around the world , encouraging them to buy and buy anything they can .",OK,0
676,"That is hy calculared risks , as one could call them , are the predecessors of big success , because they get people 's attention by giving people new options .",SPELLING_ERROR,2
432,For instance we can consider that evolution exists .,GRAMMAR_ERROR,1
857,Educatos should provide opportunities for them to learn enough knowledge to survive the real world .,SPELLING_ERROR,2
435,In my opinion it is dependend on particular person .,GRAMMAR_ERROR,1
708,"On the other hand , wehn I wsa a freshman at my college , I could concentrate on my favorite subjects .",SPELLING_ERROR,2
844,I think people should trzvel by majing decision by themselves with several reasons .,SPELLING_ERROR,2
415,"However , all of them are limited .",GRAMMAR_ERROR,1
2,So I think we can not live if old people could not find science and technologies and they did not develop .,OK,0
284,He mainly concentrated on the questions that were asked of him at the time of the interview .,OK,0
226,It 's so expensive that only those people can do this besides their everyday living .,OK,0
235,"For this reason , the number of cars would be decreased in the future .",OK,0
165,But YOU have to create these opportunities .,OK,0
272,"Otherwise , it will be a problem for us to understand certain things in life .",OK,0
664,People ard now pening their eyes to the scenario when we would run out of fuel .,SPELLING_ERROR,2
519,"While the child spends about five hours or less with his parents , and whenever that child wants to go out he will most probably go out with his friends which are his classmates , so most of his school life will be spent with his classmates , and this will have a great affect on his personality which will determine the way the child will react towards his school and will determine how he will use his life .",GRAMMAR_ERROR,1
417,"The placebo effect is not illusion but the real , so the drug was effected the placebo effect .",GRAMMAR_ERROR,1
390,It kept Anasazi from living in American Southwest by very high temparture ; it caused droughts .,GRAMMAR_ERROR,1
267,So this test is very important among them .,OK,0
290,My first reason is that when we learn about certain subjects we should have more information about what we are studying so that students will get the information more easily and in a better way .,OK,0
726,"Although , laerning more subjects gives us great knowledge , whihc makes me successful in my studies .",SPELLING_ERROR,2
537,"But in general , lies do not last very long .",GRAMMAR_ERROR,1
374,some tour guide who will want to set maximum security make tour difficult because you will only have a wonderful view throught the bus .,GRAMMAR_ERROR,1
356,It so expensive that only those people can do this besides of their allday living .,GRAMMAR_ERROR,1
257,"Also , I have traveled in a group without a tour guide .",OK,0
6,Car not for use .,OK,0
279,I myself like to participate in these kinds of activities and meet many people who would also like to do this .,OK,0
208,"Young has his own field and works hard on it , and it provides more benefits to society .",OK,0
642,"I think that to learn facts is omly proof that he students can work hard and that they are able to retain detailed information they are taught , but it 's definitely not proof of their intelligence .",SPELLING_ERROR,2
865,Traditional encyclopedias are written by trainde experts fro academic rigor that can not really be achieved .,SPELLING_ERROR,2
545,"The purpose of travel is owning a lot of your time to release mind , is n't it .",GRAMMAR_ERROR,1
649,"So , if I have a lot of information about tihs subject , I will talk with tio much knowledge but if I have only general information for this subject , I will talk with only my limited knowledge and in this case may be ashamed like when my brother asked me about something but I did not have a lot of information on the subject .",SPELLING_ERROR,2
868,"When the time is up , everyone should be gathered in a certain place .",SPELLING_ERROR,2
583,He will conceder him self losing the years that he spent on colecting the money .,GRAMMAR_ERROR,1
605,One possibe outcome is that an environjentally-induced reduction in motorization levels in the richer countries will outweigh any rise in motorization levels in the poorer countries .,SPELLING_ERROR,2
11,There was no promise of morning except when we looked up through the trees and saw how low the forest had swung .,OK,0
236,"So he took it upon himself to narrow his research on this subject , which was a mystery to the world .",OK,0
534,The time to take a risk can be compensated with consulting others who are more professional than me in sorting out the issues or solving the risky problems .,GRAMMAR_ERROR,1
767,I am pleased to know intelligetn people and ldarn about things that I do n't know .,SPELLING_ERROR,2
633,"Secondly , chimp cna zlso present the capability for grammar , which means it can demonstrate the ability to combine words and be able to use grammatical constructions .",SPELLING_ERROR,2
571,But like the lecturer suggest we could susidise the poor and this policy help to put the right prices to our natural resource and environment .,GRAMMAR_ERROR,1
680,"He said in other words that th more fluoride may ceeate damage in the human body , specifically the bone .",SPELLING_ERROR,2
771,"To rseolve this problem , city governmets are likely to improve the public transportation system by building new subway systems and adding more bus lines .",SPELLING_ERROR,2
258,"Also , I have traveled in a group without a tour guide .",OK,0
101,"In the case of young people , the best way to get better grades and thus have a chance to find better jobs in the future is to study as hard as possible .",OK,0
498,It was a reasonable price .,GRAMMAR_ERROR,1
850,"Indeed , they thrwaten lots of fershwater fish species because they need to eat and find different kinds of food in the oceans .",SPELLING_ERROR,2
830,You ca only be successful by learning adn trying new things and keeping an open and creative mind .,SPELLING_ERROR,2
311,"Since most urban areas are occupied with cars , they are all facing up with an irresistible problem of air and noise pollution .",GRAMMAR_ERROR,1
202,He last chose to learn the truth .,OK,0
813,A person with broad knowledge will help im renovate .,SPELLING_ERROR,2
195,This will be the proof of the speeding offense so that the police can easily catch them .,OK,0
479,"The older man would prefer to enjoy all the time he has , remembering that we live only once .",GRAMMAR_ERROR,1
704,"In math club or example , teachers usually shw how to solve a math problem in different ways .",SPELLING_ERROR,2
522,I believe that the number of cars may decrease in twenty years ' time for some reasons .,GRAMMAR_ERROR,1
266,"So , this test is very important along with theirs .",OK,0
120,He thinks differently than others and he has succeeded .,OK,0
899,"They are free to do all aorts of tihngs , even those that are considered dangerous or irresponsible , such as bungee jumping .",SPELLING_ERROR,2
796,"Even more relevant to the seduction of advertisement is teh fact that quite frequently thoes images of perfection placed in front of our eyes are just mirages and illusions , bodies touched up by computer programs and , therefore , they do not resemble reality at all .",SPELLING_ERROR,2
482,Younger generation are more adaptable thus they can adapt to changing technology .,GRAMMAR_ERROR,1
788,"With er salary , we ca n't buy some ar because we are planning to finish our house in Binangonan , Rizal and we will be planning to finish my study in Boston .",SPELLING_ERROR,2
661,They will not be able to compete with other similar brnads anc the product will fizzle out or die .,SPELLING_ERROR,2
593,I sad yes .,GRAMMAR_ERROR,1
18,"image you salf you are wark in factory just to do one thing like pot taire on car if they fire you you will destroy , becouse u dont know more than pot taire in car .",OK,0
567,"For example , the most famous Thomas Edison was asked a question when he applied for a loan to a bank one more time for his experiments which were failing .",GRAMMAR_ERROR,1
346,Secondly the place of the film must must be very clear and chir must be relax etc .,GRAMMAR_ERROR,1
483,"That is why i m here , to be ready for my education , that is , to be specialized in one specific subject that i would like to learn in every details .",GRAMMAR_ERROR,1
609,"Very person neds to know a bit about math , sciences , arts , literature and history in order to stand out in society .",SPELLING_ERROR,2
622,Bigger farms re using mor chemical products and substances to feed fish .,SPELLING_ERROR,2
510,"Newer vehicles are something could fly the sky , then we need't annoy about trafic jams .",GRAMMAR_ERROR,1
477,"I think it is very hard to distribute the point and to make every one to understand , because when few poeple started to do so , they would think it is not fair at all , they are the few who are suffering , other people cannot get it and continue doing the same thing , it just make those people thinks stupid .",GRAMMAR_ERROR,1
549,"Infact we will need a lot of place were parking all this cars , so we need a lot of project for this incrismt of cars .",GRAMMAR_ERROR,1
792,So the informatoin technology and advanced technology have realy increased .,SPELLING_ERROR,2
739,This refuts teh reading passage 's claim that there is no improvement .,SPELLING_ERROR,2
104,So the school tries teaching the students a bit of every science which exists .,OK,0
741,"Because they are onvolved witj their studies , they do n't get enough time to look after their community .",SPELLING_ERROR,2
51,"It is true that consumers prefer to buy a product that has a lower price , but when international companies that already have the certification begin to enter the market , people will prefer to consume theirs because the difference between prices is probably not going to affect them too much .",OK,0
315,Many studies over the last 5 0 years have shown that people who have fluoride in their drinking water are considerably have less cavities than people who have not drinking nonfluoridated water .,GRAMMAR_ERROR,1
376,actually that was so unstable trip .,GRAMMAR_ERROR,1
412,An old person has to give way to a younger one no matter whether he likes it or not .,GRAMMAR_ERROR,1
840,"The timeline aout this danger , whkch I have already given in the above discussion is so predictable that one can even have calculations about it if he/she has both the population and existing fuel count .",SPELLING_ERROR,2
384,"As the cities were smallers , it was less violence , noise , traffic ...",GRAMMAR_ERROR,1
121,He thinks differently than other people and he succeeded .,OK,0
533,"Yes that 's right but there are some young people people think about the idealism of his country about their comunities in Indonesia about their friend who ca n't eat , who ca n't go to school .",GRAMMAR_ERROR,1
328,Specializing in one particular subject does not suit our life in this era which is characterized by diversity and innovation,GRAMMAR_ERROR,1
286,He mainly concentrates on the questions asked him at the time of the interview .,OK,0
133,And it was very easy for me to understand why he always brought bad marks home .,OK,0
776,"But thee things seem too hard for ols people , they move so difficultly , and do n't have a healthy body to play things like sports .",SPELLING_ERROR,2
218,"If we think of an idea as a totally autonomous concept within the individual 's process of defining reality , I will state that ideas are useless , given that they are not based on experience .",OK,0
709,"On thw otehr hand , when I was a freshman at my college , I could concentrate on my favorite subjects .",SPELLING_ERROR,2
74,I was very fast and my best time was 5 5 seconds in 4 0 0 hundred meters is a good time in or country .,OK,0
693,"No othr tranpsortation concept has been as successful as the car , not only because of the good street and highway systems throughout the United States and Europe , but also because of the fact that people love their cars .",SPELLING_ERROR,2
705,"Fro example , in math clu , teachers usually teach us how to solve a math problem using various ways .",SPELLING_ERROR,2
632,"Seondly , chimps are zlso capable of learning grammar , meaning they can demonstrate the ability to combine words and utilize grammatical constructions .",SPELLING_ERROR,2
737,Yhis rebuffs he reading passage 's claim that there is no improvement .,SPELLING_ERROR,2
95,"But in other ways , this caused the country to need to pay extra money to make and repair the roads. What they did was reduce the amount of gas consumers , increase the gas tax , and lower the income tax because they thought that only increasing the gas tax would have been unfair .",OK,0
83,In this society those who will not study never understand the concept nor opportunity or ca n't understand any ideas so most of the importance in that situation is lost and I am also very interesting and also prefer that for the study material .,OK,0
197,"Today , computer skills are the most important life skill .",OK,0
73,"I was very fast ; my best time was 5 5 seconds for 4 0 0 hundred meters , and that is a good time in or out of this country .",OK,0
337,Third the butt it in hte front of the door of store to make the poeple see it even if it is not good,GRAMMAR_ERROR,1
275,"Otherwise , it will be a problem for us to understand certain things in life .",OK,0
854,"For example , if the icty says that 8am~9 am is tye busiest time , then workers could argue that they drive a bit later .",SPELLING_ERROR,2
280,"Second , the amount of treasure locations is implausibly large .",OK,0
39,There are several reasons .,OK,0
240,Others who do n't understand this concept sell uncertified wood .,OK,0
554,Even after school he has to participate in games and other extra curricular activities that are compulsory to attend .,GRAMMAR_ERROR,1
518,"In fact , old buildings are costly to maintain .",GRAMMAR_ERROR,1
508,And there are a lot of scientist who just specialize in one specific subject discover important concepts or invent things which make our society more convenience .,GRAMMAR_ERROR,1
8,"Here was no promise of morning , except that we looked up through the trees , and we saw how low the forest had swung .",OK,0
475,"Therfore , we have to reduced sulfur and nitrogen dioxide .",GRAMMAR_ERROR,1
27,"I want to talk about harmful or bad products like alcohol , hair spray and cigarettes .",OK,0
847,I think pepple should travel by making cecisions by themselves for several reasons .,SPELLING_ERROR,2
478,"Maybe at the beginning , but time after timer other animals in the inviroment will choose them as their new food .",GRAMMAR_ERROR,1
880,"In contrast , the speaker castx a doubt on the conclusion .",SPELLING_ERROR,2
163,"In the lecture , however , the professor opposed the reading statement .",OK,0
310,"Also the work of the media , television , magazines , and every stuff made for publicity affects the emotions of many people around the world , encouraging them to buy and buy anything they can .",GRAMMAR_ERROR,1
503,"However , people do n't know there and they do n't know how to do is better or what they ca n't to do .",GRAMMAR_ERROR,1
702,"That 's why he is a legend in these dats , and wy people respect him .",SPELLING_ERROR,2
302,Here was no promise of morning except that we looked up through the trees we saw how low the forest had swung .,GRAMMAR_ERROR,1
386,Even though he knows the advertisement is unreal or looks to pretty he is going to buy the product .,GRAMMAR_ERROR,1
827,One of the imoortant elements is the internet .,SPELLING_ERROR,2
137,"Then when we went to the Science Olympiad , she had diverse knowledge about the subjects as it was not unusual for her to think about new things .",OK,0
815,A person with broad knowledge wiol help him renovatr .,SPELLING_ERROR,2
299,some tour guide who will want to set maximum security make tour difficult because you will only have a wonderful view throught the bus .,OK,0
224,"It so expensive that only those people can do this , factoring in their daily living expenses .",OK,0
242,Others who do n't understand this concept will sell uncertified wood .,OK,0
547,"They are today using this way as a curative measure but with increasing importance of preventive medicine , normal , healthy individuals are also attracted towards not using cars wherever possible .",GRAMMAR_ERROR,1
794,The information technology and advanced twchnology have increased .,SPELLING_ERROR,2
342,Throughts our lives needs talk about our familys .,GRAMMAR_ERROR,1
221,"He/she wants to know everything about the universe , God , death , etc. ; these are concepts that encourage a lot of ideas , but the facts have not been found yet .",OK,0
502,They are go on do it and do it for better .,GRAMMAR_ERROR,1
608,"Every person needs to know a bit about math , science , art , literature abd history in irder to stand out in society .",SPELLING_ERROR,2
807,"In he advertisements shonw in the media and public spaces , he clearly says that the product is made with products of high technological quality .",SPELLING_ERROR,2
734,"On the toher hand , although in Turkey the pubilc transportation is being developed , especially in the two big cities of Ankara and Istanbul , it is still nothing compared to Sweden 's system .",SPELLING_ERROR,2
592,Only by braking out of your normal life you can discover new perspectives in your job and your private area .,GRAMMAR_ERROR,1
309,There are several reason .,GRAMMAR_ERROR,1
429,"On the other hand , he /she can continue doing what they do well and hope to be noticed .",GRAMMAR_ERROR,1
623,Bigger farms are using mre chemical products and substances to feed fush .,SPELLING_ERROR,2
66,"Likewise , the theory generating from the concept of memory is also not the appropriate way due to limited memory .",OK,0
526,"What I wanted to say is , that enjoying life cannot be putted into a definition to test out if somebody is enjoying his or her life because it matches this definition .",GRAMMAR_ERROR,1
109,I think they have to put skill into it .,OK,0
798,"Evrn more relevant to the sdeuction of advertisement is the fact that quite frequently those images of perfection placed in front of our eyes are just mirages and illusions , bodies touched up by computer programs and therefore , they do not resemble reality at all .",SPELLING_ERROR,2
204,"I have never stopped myself to think this , but this is a real possibility for the future .",OK,0
373,In a market economy the price must reflect costs of the product and consumer 's willingness to buy the product .,GRAMMAR_ERROR,1
628,"If it does , you will only get som misunderstood idea about that artcile but not the original one .",SPELLING_ERROR,2
37,There are several reasons .,OK,0
455,If the teacher teach them that they will go to study about that .,GRAMMAR_ERROR,1
626,"For example , my cousin is 12 years lod .",SPELLING_ERROR,2
629,"If it does , ou will get a mistaken idea about that article but no the intended idea .",SPELLING_ERROR,2
612,"Whild the travel comapny will most likely show them some interesting sites in order for their customers to advertise for their company to their family and friends , it is highly unlikely that the company will tell about the sites that were not included in the tour -- for example due to entrance fees that would make the total package price overly expensive .",SPELLING_ERROR,2
9,"Here , there was no promise of morning , except that we looked up through the trees and saw how low the forest had swung .",OK,0
719,The iar in China is nt so clean because of the number of cars .,SPELLING_ERROR,2
641,"I think to learn fadts is only effective if tje students can work hard and they are able to keep every detailed information as taught , but it 's definitely not a measure of their intelligence .",SPELLING_ERROR,2
712,I have an IBM desktop cmoputer and my laptop is a Dell .,SPELLING_ERROR,2
29,"For example , they can play football whenever they want but the others can not .",OK,0
765,I am pleased to know intelligent pople and lwarn about things that I do n't know .,SPELLING_ERROR,2
122,He thinks differently from other people and he has succeeded .,OK,0
33,"Diana Krall is wearing a Rolex watch and has a text that suggests that if the reader wants to belong to a restricted club , comprised not just of Rolex watch wearers but highly talented , sophisticated and competent artists , he or she should also have a Rolex .",OK,0
262,the school teachers there the one who take the future of youg genaration so we have to give them to get the better knowledge .,OK,0
